index_no,Alignment ID,Average Rt(min),Average Mz,Metabolite name,Adduct type,MS/MS assigned,Reference RT,Reference m/z,Annotation tag (VS1.0),RT matched,m/z matched,MS/MS matched,Total score,RT similarity,Dot product,Reverse dot product,Fragment presence %,01_Brain,01_Heart,01_Liver,01_Muscle,01_Plasma01,02_Brain,02_Heart,02_Liver,02_Muscle,02_Plasma01,03_Brain,03_Heart,03_Liver,03_Muscle,03_Plasma01,VIP
2543,227,11.021,130.15947,Unknown,[M+H]+,TRUE,,,999,FALSE,FALSE,FALSE,,,,,,0,7349430,0,7327777,7514759,0,7227780,0,7259178,7511956,0,7388346,0,7248372,7278386,2.7293745923215500
88,8608,1.406,448.34369,CAR 20:4,[M+H]+,TRUE,5.68,448.3421,410,TRUE,TRUE,TRUE,100.0,99.9,77.4,87.8,100.0,72137,885446,131574,136060,0,70956,895796,133096,137096,0,72496,892362,142467,138227,0,2.7297563948131300
8178,6351,0.731,369.28107,Unknown,[M+Na]+,TRUE,,,999,FALSE,FALSE,FALSE,,,,,,741820,786468,830586,429126,548398,928887,688114,920512,382535,508880,792014,731319,801588,0,556045,2.73005371957743
24049,26322,6.15,1530.13525,w/o MS2:RIKEN P-VS1 ID-20440 from Mouse_AdrenalGlands_fads2KO_N_Ctr,[M+H]+,FALSE,9.97,1530.13477,530,TRUE,TRUE,FALSE,99.9,99.9,,,,0,32060,0,0,0,0,0,0,17932,0,0,0,0,0,0,2.7325330437703200
1648,15276,4.634,711.54358,SM 33:1;2O,[M+Na]+,TRUE,8.73,711.54108,420,TRUE,TRUE,TRUE,100.0,99.9,86.8,89.8,100.0,0,144822,628292,64393,257680,7542,152929,699789,65123,207488,0,141781,688396,66192,223338,2.733087022351400
9317,7852,1.23,422.37555,Unknown,[M+H]+,TRUE,,,999,FALSE,FALSE,FALSE,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7339423787807000
373,13884,6.154,658.54242,DG 38:6|DG 18:2_20:4,[M+NH4]+,TRUE,10.04,658.54053,410,TRUE,TRUE,TRUE,100.0,99.9,28.4,82.8,100.0,261496,0,181819,0,89121,252980,0,192299,0,102503,201400,32332,219087,0,93605,2.7342310699647900
562,17855,7.477,796.66602,HexCer 41:1;3O|HexCer 18:1;2O/23:0;O,[M+H-H2O]+,TRUE,12.38,796.66608,410,TRUE,TRUE,TRUE,100.0,99.9,82.8,94.6,100.0,4115477,0,0,0,0,4350656,0,0,5937,0,4357480,0,4403,0,0,2.7356807402784300
16107,22911,11.594,967.74756,Unknown,[M+H]+,FALSE,,,999,FALSE,FALSE,FALSE,,,,,,8953,191611,81455,208955,28979,8401,0,91062,207934,31787,8068,142117,69719,183934,37600,2.7360087435001100
1556,12033,5.865,579.53717,RIKEN P-VS1 ID-5453 from Mouse_Macrophage_WT_N_F1AA,[M+H]+,TRUE,12.89,579.53418,430,TRUE,TRUE,TRUE,92.9,99.7,79.4,98.9,100.0,0,0,0,0,0,0,101116,0,0,0,0,108933,0,0,0,2.736545801352980
24211,27030,5.052,1612.13538,w/o MS2:RIKEN P-VS1 ID-21111 from Mouse_Liver_WT_N_Ctr,[M+H]+,TRUE,8.77,1612.14014,530,TRUE,TRUE,FALSE,99.3,99.9,,,,0,0,0,0,172030,0,0,0,0,208382,0,0,0,0,181805,2.7389630129124800
12081,12081,6.631,581.59985,Unknown,[M+H]+,TRUE,,,999,FALSE,FALSE,FALSE,,,,,,6619656,5293010,6208062,4677943,3896777,6866412,5283013,6522729,4884822,4007670,6977920,5172534,6190418,4984836,3847162,2.73910979103332
12353,12518,1.714,601.33685,Unknown,[M+H]+,TRUE,,,999,FALSE,FALSE,FALSE,,,,,,107014,81268,758514,0,0,113797,70988,758795,0,0,108160,81622,684130,0,0,2.743268162787060
2279,20192,9.986,865.66736,TG O-53:10|TG O-15:0_19:5_19:5,[M+Na]+,TRUE,14.06,865.66803,410,TRUE,TRUE,TRUE,100.0,99.9,47.2,74.8,100.0,0,125726,153071,1518296,259544,0,153608,157580,1347073,241322,0,143201,152863,1461179,241830,2.7445072325040200
13817,15786,9.506,730.6886,Unknown,[M+H]+,TRUE,,,999,FALSE,FALSE,FALSE,,,,,,122074,140410,137830,143568,124417,120127,148652,124632,137593,132632,122223,157136,127046,140891,115055,2.7456170376158100
368,13965,7.14,662.57391,DG 38:4|DG 16:0_22:4,[M+NH4]+,TRUE,12.1,662.57178,410,TRUE,TRUE,TRUE,100.0,99.9,38.4,92.1,100.0,4719544,151455,463413,0,138605,4630218,160051,3699695,0,120217,4683617,147965,496709,24894,12516,2.745633817252240
875,17966,6.114,800.60638,PC 37:2,[M+H]+,TRUE,10.37,800.61639,420,TRUE,TRUE,TRUE,87.2,99.9,62.7,74.9,90.0,0,0,0,212543,166436,0,0,0,225733,176265,0,0,0,233766,158738,2.746040350324040
1642,14365,4.541,677.56213,SM 32:0;2O|SM 18:0;2O/14:0,[M+H]+,TRUE,8.64,677.5592,410,TRUE,TRUE,TRUE,100.0,99.9,61.1,66.7,100.0,38084,0,269917,23635,86177,38869,0,307871,20364,84070,25679,43872,327967,0,74888,2.7468282550941100
8238,6441,3.551,371.31659,Unknown,[M+H]+,TRUE,,,999,FALSE,FALSE,FALSE,,,,,,4422298,4348227,4560455,6710214,4301382,4494392,4451716,4573472,4243678,4524401,4658394,4490518,4531794,4176310,4511542,2.74833004398639
1794,4442,1.423,300.29099,SPB 18:1;2O,[M+H]+,TRUE,6.33,300.2897,410,TRUE,TRUE,TRUE,100.0,99.9,55.2,85.0,100.0,162391,47504,169959,0,0,181041,54354,164947,0,0,179485,48166,168823,0,0,2.7492140232934300
21867,12783,6.202,611.53998,w/o MS2:NAGly 8:0;O(FA 26:1),[M+H]+,FALSE,9.13,611.53571,530,TRUE,TRUE,FALSE,91.3,100.0,,,,301945,241223,93276,0,0,250501,9429,96685,0,0,263818,266916,151572,0,0,2.750232429389580
11985,11918,4.904,575.50311,Unknown,[M+H]+,TRUE,,,999,FALSE,FALSE,FALSE,,,,,,34387,130469,1087294,0,118280,37523,147323,1044825,0,117455,28865,93584,993614,93608,141145,2.75027221113636
13884,15934,8.0,735.73663,Unknown,[M+Na]+,TRUE,,,999,FALSE,FALSE,FALSE,,,,,,608871,14236,396975,40561,31460,651727,0,166598,36524,28145,602931,8495,400121,42347,36605,2.750376739450550
905,18967,4.957,828.55353,PC 38:6,[M+Na]+,TRUE,8.82,828.55139,420,TRUE,TRUE,TRUE,100.0,99.9,89.2,93.4,100.0,10360612,411356,1096198,0,9656793,10109100,465360,4349733,0,9344387,10349903,0,1213118,0,9317936,2.750649660708820
15618,21171,5.087,897.62494,Unknown,[M+NH4]+,TRUE,,,999,FALSE,FALSE,FALSE,,,,,,1460942,1615284,1713004,1644567,1759396,1504025,1811981,1832286,1442159,1793360,1549589,1681334,1798778,1652808,1660326,2.7510984743328700
596,18854,7.622,824.70123,HexCer 43:1;3O|HexCer 18:1;2O/25:0;O,[M+H-H2O]+,TRUE,13.03,824.69739,410,TRUE,TRUE,TRUE,100.0,99.9,54.6,48.1,100.0,3202632,0,0,0,0,3551568,0,0,0,0,3372833,0,0,0,0,2.752381780913430
933,19233,3.319,836.60028,PC 40:5,[M+H]+,TRUE,9.85,836.61639,420,TRUE,TRUE,TRUE,74.4,99.8,30.8,73.1,100.0,0,0,167021,0,0,0,0,177622,0,0,0,7284,168772,0,0,2.757004251444810
14501,17564,9.645,787.75659,Unknown,[M+H]+,TRUE,,,999,FALSE,FALSE,FALSE,,,,,,10612,0,103470,77484,22471,74864,0,0,0,26401,0,0,0,0,79875,2.7571976141974200
26078,21321,7.928,901.78107,w/o MS2:SM 47:1;3O,[M+H]+,FALSE,13.4,901.77319,530,TRUE,TRUE,FALSE,73.3,99.9,,,,0,0,0,0,0,118024,0,0,0,0,0,0,0,0,0,2.7584753585031800
2376,60,5.082,123.08083,Unknown,[M+H]+,FALSE,,,999,FALSE,FALSE,FALSE,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.760361298615120
19,11113,2.827,543.42004,1_LPC 19:0-d5_ISTD_[M+H]+,[M+H]+,TRUE,2.84,543.4173,annotated by user-defined text library,TRUE,TRUE,FALSE,99.1,98.3,,,,9973839,10967654,11061890,10215145,6823161,10685248,11051797,0,10252971,6997874,9944726,10248496,0,10235662,7128948,2.7608172096292700
14325,17097,9.566,773.73914,Unknown,[M+H]+,TRUE,,,999,FALSE,FALSE,FALSE,,,,,,172170,256493,211284,202828,80478,203552,262767,221346,189446,176979,178348,255730,214955,186278,175313,2.7612831934047900
2293,21012,10.128,891.68317,TG O-55:11|TG O-13:1_21:5_21:5,[M+Na]+,TRUE,14.17,891.68372,410,TRUE,TRUE,TRUE,100.0,99.9,51.3,74.9,100.0,0,187436,222142,1197672,371390,10586,203343,244202,1159396,405511,0,186643,235932,1165123,355963,2.7615158125768200
832,17118,6.099,774.60364,PC 35:1|PC 17:0_18:1,[M+H]+,TRUE,10.29,774.60071,410,TRUE,TRUE,TRUE,100.0,99.9,87.0,75.0,100.0,2076983,5867882,49773408,940258,1058467,2152698,5392662,49892808,1007806,1089400,2046277,5411188,51876020,1024754,1075886,2.7622698105408500
2236,23476,10.763,1008.89429,TG 62:6|TG 18:0_18:1_26:5,[M+NH4]+,TRUE,15.41,1008.89539,410,TRUE,TRUE,TRUE,100.0,99.9,17.5,54.6,100.0,0,54513,117614,1121994,336036,0,53118,119788,1154400,294331,0,53438,136658,1201896,318031,2.762571514093770
5727,3523,7.729,264.26862,Unknown,[M+H]+,TRUE,,,999,FALSE,FALSE,FALSE,,,,,,5384128,45640,95341,32273,70899,5695281,33703,96314,33739,72989,5415657,31873,102094,29728,0,2.763374838112500
296,26022,9.721,1495.03601,CL 74:8|CL 36:4_38:4,[M+NH4]+,TRUE,13.43,1495.03735,410,TRUE,TRUE,TRUE,100.0,99.9,45.6,85.1,100.0,13014,96202,73721,43764,0,0,80963,69730,54545,0,0,84886,73042,61828,0,2.7638202893581000
99,10331,9.53,512.47198,CAR 24:0,[M+H]+,TRUE,8.22,512.46729,410,TRUE,TRUE,TRUE,100.0,100.0,28.6,85.1,100.0,444068,568072,502356,587920,508150,507463,591715,497494,609482,483667,456676,550781,524275,560107,472821,2.7654382699411300
18041,26305,6.61,1528.2041,Unknown,[M+H]+,FALSE,,,999,FALSE,FALSE,FALSE,,,,,,16257,0,0,0,0,17934,0,0,0,0,18052,0,0,0,0,2.7670862369484500
12827,13417,6.157,638.65753,Unknown,[M+H]+,TRUE,,,999,FALSE,FALSE,FALSE,,,,,,230127,162487,35611,442393,426954,257858,199214,0,431794,459668,254215,157918,80556,445596,447335,2.767269212025350
19322,9999,9.521,500.47192,w/o MS2:Cer 12:0;2O/18:0;O,[M+H]+,FALSE,8.48,500.46729,530,TRUE,TRUE,FALSE,89.8,100.0,,,,218384,307128,221014,277313,240989,242207,286930,260931,280874,229397,220621,307634,246266,277821,218416,2.7683068756951500
26679,23457,10.459,1006.87921,w/o MS2:TG 8:0_16:0_38:7,[M+H]+,FALSE,15.22,1006.8797,530,TRUE,TRUE,FALSE,99.9,99.9,,,,0,0,99332,379024,0,0,0,0,358825,0,0,0,51505,0,20473,2.7693304492231200
21245,19658,7.8,848.69971,w/o MS2:HexCer 17:0;2O/28:3;O,[M+Na]+,TRUE,12.65,848.69739,530,TRUE,TRUE,FALSE,99.1,99.9,,,,1167042,0,0,0,0,1211034,0,0,0,0,1081584,0,0,0,0,2.7718344104395700
25000,13380,0.573,637.52875,w/o MS2:SL 12:0;O/22:0;O,[M+H]+,TRUE,8.62,637.51837,530,TRUE,TRUE,FALSE,75.9,99.7,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7720757971301600
23818,24442,5.401,1148.34546,w/o MS2:RIKEN P-VS1 ID-18523 from Mouse_Plasma_ApoEKO_N_Ctr,[M+2H]2+,FALSE,9.24,1148.33887,530,TRUE,TRUE,FALSE,80.5,99.9,,,,0,0,0,0,0,0,0,0,39590,0,0,116721,0,0,0,2.772744070880790
889,19306,7.054,838.63245,PC 38:1,[M+Na]+,TRUE,12.02,838.62958,420,TRUE,TRUE,TRUE,100.0,99.9,92.2,96.3,100.0,869748,0,226252,0,0,893266,22410,229296,0,0,784540,23183,377418,0,0,2.7728158189099400
22551,24277,10.483,1118.96387,w/o MS2:PG 21:0_38:0,[M+H]+,FALSE,14.36,1118.96619,530,TRUE,TRUE,FALSE,97.3,99.8,,,,37351,0,0,0,0,7052,0,0,0,0,0,0,0,0,0,2.77340908296423
710,9062,2.722,466.3309,LPE O-18:1,[M+H]+,TRUE,6.95,466.32919,410,TRUE,TRUE,TRUE,100.0,99.9,76.8,93.9,100.0,858487,1110967,69236,67833,74970,845562,1078677,76039,70514,76164,838331,1068391,76465,69993,71202,2.773590080920970
18220,26581,10.03,1558.40564,Unknown,[M+Na]+,TRUE,,,999,FALSE,FALSE,FALSE,,,,,,201262,328632,236253,0,192624,212083,320276,215027,0,214398,200154,297926,231455,0,202831,2.7736186880686500
17770,25889,9.987,1475.99158,Unknown,[M+Na]+,FALSE,,,999,FALSE,FALSE,FALSE,,,,,,0,109794,27668,0,0,0,100199,15125,0,0,0,115332,0,0,0,2.7746745029364400
24817,16519,6.708,755.58075,w/o MS2:RIKEN P-VS1 ID-9517 from Mouse_Macrophage_WT_N_F1AA,[M+H]+,FALSE,10.39,755.5788,530,TRUE,TRUE,FALSE,98.1,99.9,,,,530567,0,0,0,0,486369,0,0,0,15419,0,0,0,0,16225,2.7748200890508200
1152,15445,5.957,718.54071,PE 34:1|PE 16:0_18:1,[M+H]+,TRUE,9.91,718.53809,410,TRUE,TRUE,TRUE,100.0,99.9,59.1,73.6,100.0,14548703,545590,17334788,569423,263344,14854105,572116,17863804,559448,252590,14126011,576725,18004204,0,225735,2.7761788848574000
22354,16194,5.453,744.49127,w/o MS2:PC O-35:9,[M+H]+,FALSE,7.78,744.49628,530,TRUE,TRUE,FALSE,88.2,100.0,,,,0,481081,0,361305,0,0,546923,0,370947,0,0,557922,0,91825,0,2.776494417204280
13506,14978,7.317,700.73114,Unknown,[M+H]+,TRUE,,,999,FALSE,FALSE,FALSE,,,,,,288097,282758,202968,263997,186266,247158,286298,238117,293595,196378,260774,288771,238529,294726,198293,2.7764964734322300
692,9441,1.679,480.31015,LPE 18:1,[M+H]+,TRUE,6.41,480.3085,410,TRUE,TRUE,TRUE,100.0,99.9,46.9,69.4,100.0,375577,26532,222202,10466,30706,402509,34348,257039,8973,25117,819270,29004,242690,13852,29622,2.7769748818451300
19393,12137,5.607,584.56134,w/o MS2:Cer 12:0;2O/24:0;O,[M+H]+,FALSE,10.95,584.56122,530,TRUE,TRUE,FALSE,100.0,99.9,,,,186961,0,0,0,0,190464,0,0,0,0,176316,0,0,0,0,2.7795633634899400
228,14101,7.369,666.63934,Cer 42:1;3O|Cer 18:0;2O/24:1;O,[M+H]+,TRUE,12.96,666.63953,410,TRUE,TRUE,TRUE,100.0,99.8,52.3,82.4,100.0,1228605,0,0,0,0,1314071,0,0,0,0,1260319,0,0,0,0,2.781362282633000
23342,19724,5.044,850.60834,w/o MS2:RIKEN P-VS1 ID-13386 from Mouse_Muscle_WT_N_F1DHA,[M+NH4]+,FALSE,8.88,850.60632,530,TRUE,TRUE,FALSE,98.0,99.9,,,,77476,0,0,0,0,63483,0,0,0,0,69546,0,0,0,0,2.7836653000488300
25409,17965,4.444,800.58789,w/o MS2:SL 12:2;O/36:6;O,[M+2H]2+,TRUE,11.12,800.58569,530,TRUE,TRUE,FALSE,99.1,99.8,,,,420579,465502,336008,500616,420527,413907,507655,360828,491050,401360,447196,492152,357663,495294,391031,2.7839693408816400
446,18233,6.809,807.66742,DG 48:4,[M+Na]+,TRUE,13.63,807.68372,420,TRUE,TRUE,TRUE,85.9,99.8,17.0,75.0,100.0,0,66629,64104,62705,60911,0,69229,66950,61977,56086,154581,66129,67526,62550,54940,2.7841088848667000
23292,19175,9.366,834.72003,w/o MS2:RIKEN P-VS1 ID-12802 from Mouse_AdrenalGlands_fads2KO_N_Ctr,[M+H]+,FALSE,13.23,834.72113,530,TRUE,TRUE,FALSE,99.4,99.9,,,,0,81602,57524,0,0,0,0,52891,76861,0,0,0,52589,0,0,2.786717697764230
17450,25422,7.982,1318.23608,Unknown,[M+H]+,FALSE,,,999,FALSE,FALSE,FALSE,,,,,,75776,0,15051,0,0,93060,0,7695,0,0,79793,0,18273,0,0,2.78733036681067
1518,27306,11.124,1657.52002,RIKEN P-VS1 ID-21313 from Mouse_Ear_fads2KO_N_Ctr,[M+H]+,TRUE,14.63,1657.5238,430,TRUE,TRUE,TRUE,73.6,99.9,67.0,60.9,42.1,0,725253,87911,0,0,0,1231196,84246,0,0,0,924672,0,0,0,2.7874724646279400
24243,27263,11.078,1647.44751,w/o MS2:RIKEN P-VS1 ID-21278 from Mouse_BAT_fads2KO_N_Ctr,[M+H]+,FALSE,14.0,1647.45435,530,TRUE,TRUE,FALSE,79.2,99.9,,,,0,89656,23538,0,0,0,0,0,0,0,0,0,112344,0,0,2.7880605968904000
1357,17889,6.073,798.0965,RIKEN P-VS1 ID-11200 from Mouse_Plasma_WT_N_Ctr,[M+2H]2+,TRUE,10.2,798.08911,430,TRUE,TRUE,TRUE,88.6,99.9,80.8,85.6,100.0,393101,127952,140550,134046,0,267019,57008,0,0,0,396789,15228,711238,54182,0,2.788654993853290
7204,5187,4.182,328.3042,Unknown,[M+NH4]+,TRUE,,,999,FALSE,FALSE,FALSE,,,,,,377985,1112567,188788,0,0,391445,1148775,198403,0,0,381630,1153434,194236,0,0,2.789788295059170
20395,24112,10.215,1090.91724,w/o MS2:DG 32:4_38:10,[M+H]+,FALSE,14.7,1090.91614,530,TRUE,TRUE,FALSE,99.4,99.9,,,,36601,0,0,0,0,41712,0,0,0,0,40416,0,0,0,0,2.7897952244753300
10973,10242,1.224,509.33954,Unknown,[M+Na]+,TRUE,,,999,FALSE,FALSE,FALSE,,,,,,1577275,1938168,1841845,1699702,1123045,1816465,2027891,2032349,1604564,1105861,1600249,1830197,2019088,1695396,1093435,2.7898532091289900
27248,22016,7.794,925.81641,w/o MS2:TG 8:0_9:0_38:1,[M+H]+,FALSE,15.72,925.81952,530,TRUE,TRUE,FALSE,95.3,99.7,,,,0,0,0,0,0,48910,0,0,0,0,41543,0,0,0,0,2.7910690267126400
8633,6951,5.739,390.27621,Unknown,[M+H]+,FALSE,,,999,FALSE,FALSE,FALSE,,,,,,65146,138603,0,97364,4418,764612,158663,0,94988,0,814642,114345,0,96553,0,2.7911583996471400
6340,4211,6.244,292.29965,Unknown,[M+H]+,FALSE,,,999,FALSE,FALSE,FALSE,,,,,,678399,74549,0,56045,0,803004,66521,0,45488,0,805846,59313,0,38789,0,2.7914321206622500
2024,21188,11.713,897.78778,TG 53:1|TG 17:0_18:0_18:1,[M+Na]+,TRUE,15.24,897.78821,410,TRUE,TRUE,TRUE,100.0,99.9,70.3,74.8,100.0,139799,10707480,1431044,1272181,0,0,11877643,1141135,1381236,0,0,11108544,1281124,1397248,0,2.7921457245458500
11444,10985,6.121,537.53528,Unknown,[M+H]+,TRUE,,,999,FALSE,FALSE,FALSE,,,,,,842562,781977,527530,1885972,2171042,856041,776138,629000,1850795,2098902,835066,725744,601945,1922194,2004392,2.7924590963049300
24849,13928,7.18,660.56091,w/o MS2:SE 24:1;O4/17:1,[M+H]+,TRUE,9.17,660.55621,530,TRUE,TRUE,FALSE,61.7,100.0,,,,8846245,9963514,9375735,8514552,8454794,8904861,10300113,9174376,8093877,8326416,8565419,9656702,8854709,9004971,8470273,2.793001599436090
22660,20424,5.323,873.54138,w/o MS2:PI 35:1,[M+H]+,FALSE,8.68,873.54639,530,TRUE,TRUE,FALSE,88.2,99.9,,,,0,0,0,0,1282231,0,0,0,40683,0,0,0,0,0,0,2.79329862805419
76,7610,1.838,414.35913,CAR 17:0,[M+H]+,TRUE,6.54,414.35779,410,TRUE,TRUE,TRUE,100.0,99.9,76.4,87.4,100.0,0,590510,66349,25265,0,0,571010,69487,34452,0,0,586343,62512,32942,0,2.794475006607760
2282,20243,10.409,867.68341,TG O-53:9|TG O-17:3_18:1_18:5,[M+Na]+,TRUE,14.15,867.68372,410,TRUE,TRUE,TRUE,100.0,99.9,64.3,74.3,100.0,83816,905508,714129,1870178,811655,95855,900576,677877,1783256,847587,87431,838488,761652,1837630,854176,2.797743010109390
718,7424,3.037,408.30981,MG 21:5,[M+NH4]+,TRUE,5.94,408.31079,410,TRUE,TRUE,TRUE,100.0,100.0,9.9,72.8,100.0,117639,91589,71913,102002,407290,119781,91836,74619,99697,417430,112181,94851,68294,95596,410173,2.8013691487581200
1494,26179,5.174,1514.11877,RIKEN P-VS1 ID-20296 from Mouse_Brain_fat1TG_N_w6rich,[M+H]+,TRUE,9.09,1514.12402,430,TRUE,TRUE,TRUE,90.1,99.9,93.0,83.3,75.0,805922,0,725438,33030,113233,832419,0,821441,27652,125709,901805,14126,853944,36310,91966,2.8021071641102600
20321,15681,9.579,727.56683,w/o MS2:CoQ8,[M+H]+,TRUE,12.49,727.56598,530,TRUE,TRUE,FALSE,99.8,99.9,,,,0,44895,35144,0,0,0,63399,26768,0,0,0,34027,22278,0,0,2.803295075638810
12326,12474,9.413,599.50317,Unknown,[M+Na]+,TRUE,,,999,FALSE,FALSE,FALSE,,,,,,0,21287044,1954172,1248093,0,0,22316574,1782844,1133724,0,0,21693360,1925250,1196624,0,2.8033263702621500
23963,25930,5.606,1482.09424,w/o MS2:RIKEN P-VS1 ID-20077 from Mouse_BAT_fads2KO_N_Ctr,[M+2H]2+,FALSE,9.53,1482.0968,530,TRUE,TRUE,FALSE,96.8,99.9,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8034991921017900
18885,27450,10.896,1698.4812,Unknown,[M+H]+,FALSE,,,999,FALSE,FALSE,FALSE,,,,,,0,66271,0,0,0,0,22654,0,0,0,0,88834,0,0,0,2.8035497218182200
795,15843,5.154,732.5564,PC 32:1|PC 16:0_16:1,[M+H]+,TRUE,9.09,732.55377,410,TRUE,TRUE,TRUE,100.0,99.9,85.4,74.7,100.0,137390496,9484013,57237380,13732508,12485564,140388160,9649032,61055128,14208650,12398124,144152928,9556613,60203612,14498498,11804625,2.8042177786263700
17596,25644,9.342,1423.96826,Unknown,[M+H]+,TRUE,,,999,FALSE,FALSE,FALSE,,,,,,0,62638,0,0,0,0,45200,11716,15699,0,0,65590,0,0,0,2.8046194974800900
19669,13454,5.327,640.58868,w/o MS2:Cer 12:1;3O/27:0;(2OH),[M+H]+,FALSE,10.98,640.58752,530,TRUE,TRUE,FALSE,99.3,99.8,,,,0,0,44124,41307,0,0,0,0,34336,0,0,0,0,25122,0,2.8090900784716700
186,13051,7.446,622.61603,Cer 40:1;2O|Cer 18:1;2O/22:0,[M+H]+,TRUE,13.02,622.61328,410,TRUE,TRUE,TRUE,100.0,99.8,74.8,98.4,100.0,324733,21354,192948,19786,23334,349901,23666,207708,0,22866,514686,0,209371,0,0,2.809696029331350
8825,7193,9.728,399.25424,Unknown,[M+H]+,FALSE,,,999,FALSE,FALSE,FALSE,,,,,,10372,113456,66058,27572,0,5345,111591,68133,26040,0,5645,117483,65361,39031,0,2.811768261090450
14616,17943,9.547,799.75787,Unknown,[M+H]+,TRUE,,,999,FALSE,FALSE,FALSE,,,,,,177516,182569,168264,150795,180372,196979,172625,188969,160926,156806,176523,194517,168042,160740,169008,2.812027303463970
7145,5118,3.657,326.28873,Unknown,[M+NH4]+,TRUE,,,999,FALSE,FALSE,FALSE,,,,,,371465,156296,173020,0,0,393462,160811,202466,0,0,410328,170910,204280,0,0,2.8121850921220800
8591,6895,0.449,388.25397,Unknown,[M+NH4]+,TRUE,,,999,FALSE,FALSE,FALSE,,,,,,113356,0,166070,455044,375679,129511,0,253667,493213,367625,121449,0,231318,514229,360127,2.8129985549698600
8900,7294,3.768,403.19504,Unknown,[M+H]+,TRUE,,,999,FALSE,FALSE,FALSE,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.814082289078430
24595,13291,6.592,633.58124,w/o MS2:RIKEN P-VS1 ID-6456 from Cell_C2C12_WT_N_24hCtr,[M+H]+,FALSE,13.46,633.57751,530,TRUE,TRUE,FALSE,93.3,99.8,,,,251924,0,72994,0,0,260670,0,108932,0,0,270826,0,97439,0,0,2.817506000208260
1647,14760,4.856,691.5777,SM 33:0;2O,[M+H]+,TRUE,9.24,691.57489,420,TRUE,TRUE,TRUE,100.0,99.9,53.3,66.0,100.0,0,0,0,0,0,0,0,0,0,0,0,56304,0,0,0,2.8178345163641800
24428,10298,3.818,511.29639,w/o MS2:RIKEN P-VS1 ID-4383 from Mouse_Muscle_WT_CTX0_Ctr,[M+Na]+,FALSE,7.64,511.29221,530,TRUE,TRUE,FALSE,91.6,99.9,,,,0,0,0,133594,0,0,0,0,118030,0,0,0,0,125338,0,2.8183167533888300
23113,17751,4.961,793.54651,w/o MS2:RIKEN P-VS1 ID-11006 from Mouse_Muscle_WT_CTX0_Ctr,[M+H]2+,TRUE,9.85,793.54852,530,TRUE,TRUE,FALSE,99.2,99.9,,,,213760,527608,952724,713836,1457619,222584,565893,984252,680676,1414158,202350,507696,928827,739021,1316846,2.8198013928392800
1246,16310,5.422,748.53125,PE P-38:6|PE P-16:0_22:6,[M+H]+,TRUE,9.52,748.52759,410,TRUE,TRUE,TRUE,100.0,99.9,68.7,94.3,100.0,8839925,0,0,0,0,9072875,16532,0,0,0,9009760,0,0,1489414,0,2.8211975330961100
5163,2915,2.862,236.16762,Unknown,[M+NH4]+,TRUE,,,999,FALSE,FALSE,FALSE,,,,,,340743,413187,848668,0,294369,319740,419390,818369,0,277164,326702,399242,822477,0,281509,2.8217470838351500
21882,6111,5.411,361.27322,w/o MS2:NAGly 8:0;O(FA 8:0),[M+Na]+,FALSE,4.54,361.26971,530,TRUE,TRUE,FALSE,94.0,100.0,,,,423420,153238,163368,174232,3031,511432,130072,89198,187578,0,455982,115345,141909,182727,4861,2.822168869015750
2546,230,10.593,130.15956,Unknown,[M+H]+,TRUE,,,999,FALSE,FALSE,FALSE,,,,,,0,0,0,6887120,0,0,0,0,7247254,0,0,0,0,6952144,0,2.822445774904770
1596,13987,11.347,663.4527,RIKEN P-VS1 ID-7082 from Mouse_Macrophage_WT_N_F1AA,[M+H]+,TRUE,9.9,663.45538,430,TRUE,TRUE,TRUE,85.0,100.0,67.7,90.5,88.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.825141271747820
292,25827,9.368,1467.00562,CL 72:8|CL 36:4_36:4,[M+NH4]+,TRUE,13.34,1467.0061,410,TRUE,TRUE,TRUE,100.0,99.9,45.0,68.8,100.0,0,17380266,1334334,930664,0,0,17858518,1196907,778915,0,0,18140912,1340499,935645,0,2.8255848320840500
23935,25734,9.369,1449.98547,w/o MS2:RIKEN P-VS1 ID-19934 from Mouse_AdrenalGlands_fads2KO_N_Ctr,[M+H]+,TRUE,13.4,1449.97998,530,TRUE,TRUE,FALSE,98.2,99.9,,,,0,0,0,326764,0,0,5726311,0,0,0,0,0,0,0,0,2.8259365616456100
1202,14585,5.174,686.51422,PE P-33:2|PE P-15:0_18:2,[M+H]+,TRUE,9.44,686.5119,410,TRUE,TRUE,TRUE,100.0,99.9,76.4,89.7,100.0,0,1150647,8284829,0,0,0,1133024,40604,0,0,0,0,8353764,0,0,2.8262095848374300
12331,12479,5.256,599.5058,Unknown,[M+NH4]+,TRUE,,,999,FALSE,FALSE,FALSE,,,,,,156789,150529,508983,0,30061,160147,120976,545321,0,20177,159267,127231,557558,0,13749,2.826920742561000
