index_no,Alignment ID,Average Rt(min),Average Mz,Metabolite name,Adduct type,MS/MS assigned,Reference RT,Reference m/z,Annotation tag (VS1.0),RT matched,m/z matched,MS/MS matched,Total score,RT similarity,Dot product,Reverse dot product,Fragment presence %,01_Brain,01_Heart,01_Liver,01_Muscle,01_Plasma01,02_Brain,02_Heart,02_Liver,02_Muscle,02_Plasma01,03_Brain,03_Heart,03_Liver,03_Muscle,03_Plasma01,VIP
24484,11628,7.984,563.53961,w/o MS2:RIKEN P-VS1 ID-5214 from Cell_C2C12_WT_N_0hCtr,[M+Na]+,FALSE,6.78,563.54132,530,TRUE,TRUE,FALSE,98.6,100.0,,,,0,0,16886,0,0,14749,0,13382,0,0,0,0,12993,0,0,2.4108387909502100
5304,3068,0.48,242.92607,Unknown,[M+H]+,TRUE,,,999,FALSE,FALSE,FALSE,,,,,,172770,162183,156597,110086,68746,170299,181026,153762,136384,69896,183729,191319,162655,108489,65247,2.410845051960980
11226,10615,6.142,523.47223,Unknown,[M+H]+,FALSE,,,999,FALSE,FALSE,FALSE,,,,,,54631,0,78248,0,0,58279,0,132512,0,11030,47863,0,128884,0,7782,2.4108515894831300
23266,19041,8.521,830.65491,w/o MS2:RIKEN P-VS1 ID-12616 from Mouse_Heart_WT_N_F1,[M+H]+,FALSE,8.82,830.65558,530,TRUE,TRUE,FALSE,99.8,100.0,,,,43891,0,19516,0,0,47050,0,0,0,0,49872,0,24784,0,0,2.4108692476185100
18712,27238,5.361,1644.1106,Unknown,[M+H]+,FALSE,,,999,FALSE,FALSE,FALSE,,,,,,0,0,232241,0,0,0,0,0,0,0,0,0,0,0,0,2.410869929143730
20988,19517,8.774,844.72632,w/o MS2:HexCer 16:0;2O/27:0;O,[M+H]+,FALSE,13.12,844.72357,530,TRUE,TRUE,FALSE,96.3,99.9,,,,20134,0,0,0,0,23230,0,0,0,0,0,0,0,0,0,2.4109198424996700
22496,10942,7.635,536.37067,w/o MS2:PE O-8:0_14:1,[M+H]+,FALSE,7.43,536.37109,530,TRUE,TRUE,FALSE,99.9,100.0,,,,16010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4109253244293100
20543,20645,5.292,879.68317,w/o MS2:DG 54:10,[M+H]+,FALSE,13.57,879.68372,530,TRUE,TRUE,FALSE,99.8,99.7,,,,17787,0,0,0,0,0,0,0,0,0,30509,0,0,0,0,2.410962456280780
11808,11626,5.232,563.51825,Unknown,[M+H]+,FALSE,,,999,FALSE,FALSE,FALSE,,,,,,0,0,0,0,0,19159,0,0,14211,0,0,0,0,12928,0,2.410986301559930
17855,26011,5.689,1493.18286,Unknown,[M+H]+,FALSE,,,999,FALSE,FALSE,FALSE,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.411039302235700
26388,22211,6.224,934.60181,w/o MS2:TG 15:4_15:4_22:5;4O,[M+Na]+,FALSE,9.16,934.60388,530,TRUE,TRUE,FALSE,97.9,100.0,,,,454569,0,0,0,0,489765,0,0,0,0,472547,0,0,0,0,2.411072760838410
1295,21269,4.405,900.5528,PI 38:6,[M+NH4]+,TRUE,8.06,900.55969,410,TRUE,TRUE,TRUE,100.0,99.9,19.3,42.5,100.0,29372,0,0,0,0,27531,0,0,0,0,28142,0,0,0,0,2.4110974149317100
526,20987,5.681,890.65515,Hex2Cer 36:1;2O|Hex2Cer 18:1;2O/18:0,[M+H]+,TRUE,9.86,890.65631,410,TRUE,TRUE,TRUE,100.0,99.9,48.0,73.0,100.0,277881,0,0,0,0,317637,0,0,0,0,352372,0,0,0,0,2.4111257415759700
12063,12058,7.611,580.60785,Unknown,[M+H]+,FALSE,,,999,FALSE,FALSE,FALSE,,,,,,40344,0,0,0,0,52824,0,0,0,0,39677,0,0,0,13559,2.4112485959714100
1486,25758,6.313,1454.1001,RIKEN P-VS1 ID-19944 from Mouse_Brain_fat1TG_N_w6rich,[M+H]+,TRUE,10.32,1454.10352,430,TRUE,TRUE,TRUE,71.0,99.9,56.4,59.8,52.4,995297,27437,0,12319,0,1045753,28693,0,0,0,1045360,25335,0,0,0,2.4113124540872600
5935,3747,4.41,274.09229,Unknown,[M+H]+,FALSE,,,999,FALSE,FALSE,FALSE,,,,,,100506,0,0,0,0,109553,0,0,0,0,105758,0,0,0,0,2.411325902128680
240,13586,10.147,646.6131,Cer 42:2;3O|Cer 18:1;2O/24:1;O,[M+H-H2O]+,TRUE,12.73,646.61328,410,TRUE,TRUE,TRUE,100.0,100.0,34.0,74.8,100.0,9017,0,0,0,0,11758,0,0,0,0,11466,0,0,0,0,2.4114531535873000
12564,12890,6.993,615.57031,Unknown,[M+H]+,TRUE,,,999,FALSE,FALSE,FALSE,,,,,,226725,0,50009,0,0,243501,0,0,0,0,233636,0,0,0,0,2.411577375324540
22511,8752,11.412,454.29285,w/o MS2:PE O-8:0_8:0,[M+H]+,FALSE,6.15,454.29279,530,TRUE,TRUE,FALSE,100.0,99.9,,,,0,37625,56836,43367,68137,0,0,51929,0,0,0,0,0,45030,66920,2.411777905428030
1312,19577,7.16,846.62518,PS 40:1|PS 22:0_18:1,[M+H]+,TRUE,10.55,846.62189,410,TRUE,TRUE,TRUE,100.0,99.9,60.5,78.3,100.0,613034,25657,40354,9442,0,675318,19371,38616,0,0,629632,22497,50828,0,0,2.411822879136510
12883,13545,5.292,644.66772,Unknown,[M+H]+,TRUE,,,999,FALSE,FALSE,FALSE,,,,,,581144,218597,214337,351454,353003,631669,218843,0,272894,304184,686755,267256,0,272622,281947,2.4118569376784200
1254,17375,7.325,782.60925,PE P-40:3|PE P-18:0_22:3,[M+H]+,TRUE,12.57,782.60577,410,TRUE,TRUE,TRUE,100.0,99.9,70.9,92.6,100.0,1752807,0,0,0,0,1826604,0,0,0,0,1759020,30042,0,0,0,2.4118939682770900
22287,21407,8.267,904.68164,w/o MS2:PC 7:0_38:6,[M+H]+,FALSE,11.82,904.67902,530,TRUE,TRUE,FALSE,96.6,99.9,,,,284965,0,0,0,0,310902,0,0,0,0,277787,0,0,0,0,2.411940569011160
26219,5285,7.162,332.3215,w/o MS2:SPB 19:0;3O,[M+H]+,TRUE,6.52,332.31589,530,TRUE,TRUE,FALSE,88.1,100.0,,,,375125,273094,239216,270531,197017,382140,288176,255891,258847,189677,394057,271079,254907,260218,194353,2.412063253841030
14069,16409,10.131,751.65985,Unknown,[M+H]+,FALSE,,,999,FALSE,FALSE,FALSE,,,,,,46019,0,0,0,0,46206,0,0,0,0,43494,0,0,0,0,2.4120639085090800
1267,18184,6.795,806.60577,PE P-42:5|PE P-18:1_24:4,[M+H]+,TRUE,12.02,806.60577,410,TRUE,TRUE,TRUE,100.0,99.9,70.1,95.2,100.0,1312387,40837,0,30904,0,1361566,36888,0,29694,0,1381130,0,0,35260,0,2.412076747590800
22950,21983,8.39,924.66357,w/o MS2:PS 44:1,[M+H]+,FALSE,12.23,924.66638,530,TRUE,TRUE,FALSE,96.1,99.9,,,,17406,0,0,0,0,19336,0,0,0,0,22582,0,0,0,0,2.4121197065647200
14031,16300,8.648,747.77319,Unknown,[M+H]+,FALSE,,,999,FALSE,FALSE,FALSE,,,,,,26456,0,0,0,0,19044,0,0,0,0,19437,0,0,0,0,2.4121480221117600
22936,20861,4.849,886.55548,w/o MS2:PS 42:6,[M+H]+,FALSE,8.71,886.55688,530,TRUE,TRUE,FALSE,99.0,99.9,,,,49888,0,32200,0,0,56519,0,86295,0,0,46984,0,0,0,0,2.4121504465405400
1691,16638,6.368,759.64026,SM 38:1;2O|SM 18:1;2O/20:0,[M+H]+,TRUE,10.75,759.63751,410,TRUE,TRUE,TRUE,100.0,99.9,80.9,82.1,100.0,84500632,0,4124831,912116,3390870,88274432,0,4403464,956020,3466342,89307488,0,4208008,955174,3460140,2.412157598615170
22940,21592,8.061,910.64795,w/o MS2:PS 43:1,[M+H]+,FALSE,11.77,910.65082,530,TRUE,TRUE,FALSE,96.0,99.9,,,,193166,0,0,0,0,209880,0,0,0,0,199921,0,0,0,0,2.412158884991140
20939,15598,5.547,724.56989,w/o MS2:HexCer 16:0;2O/20:2;O,[M+H]+,FALSE,9.25,724.5722,530,TRUE,TRUE,FALSE,97.3,99.9,,,,200687,0,0,0,0,192571,0,0,0,0,0,0,0,0,0,2.4121792930619300
11026,10315,4.706,512.19952,Unknown,[M+H]+,FALSE,,,999,FALSE,FALSE,FALSE,,,,,,61046,0,0,0,0,52900,0,0,0,0,61738,0,0,0,0,2.412220487692470
22230,15444,8.763,718.53845,w/o MS2:PC 6:0_25:1,[M+H]+,FALSE,8.75,718.53809,530,TRUE,TRUE,FALSE,99.9,100.0,,,,13673,0,0,0,0,15757,0,0,0,0,12583,0,0,0,0,2.4122330072942800
11287,10716,6.015,527.50787,Unknown,[M+H]+,FALSE,,,999,FALSE,FALSE,FALSE,,,,,,64477,0,0,0,0,41376,0,0,0,0,45276,0,0,0,0,2.412257657428090
21614,10322,5.043,512.31342,w/o MS2:LPE O-22:6,[M+NH4]+,FALSE,6.16,512.3136,530,TRUE,TRUE,FALSE,100.0,100.0,,,,152063,0,0,0,0,161927,0,0,0,0,126390,0,0,0,0,2.412267228558550
24653,14067,6.108,665.65417,w/o MS2:RIKEN P-VS1 ID-7150 from Cell_HEK293_WT_N_Ctr,[M+H]+,FALSE,13.63,665.64581,530,TRUE,TRUE,FALSE,70.5,99.7,,,,122095,0,0,0,0,134254,0,0,0,0,122921,0,0,0,0,2.412277918983080
25689,20873,8.759,886.73163,w/o MS2:SL 19:1;O/36:5,[M+Na]+,FALSE,13.77,886.73169,530,TRUE,TRUE,FALSE,100.0,99.9,,,,36821,0,0,0,0,29675,0,0,0,0,37423,0,0,0,0,2.4122812458190500
20917,14484,4.42,682.56171,w/o MS2:HexCer 16:0;2O/18:1,[M+H]+,FALSE,9.44,682.56158,530,TRUE,TRUE,FALSE,100.0,99.9,,,,14183,0,0,0,0,15014,0,0,0,0,0,0,0,0,0,2.4122951657323600
22382,19382,8.868,840.68597,w/o MS2:PC O-41:3,[M+H]+,FALSE,13.08,840.68408,530,TRUE,TRUE,FALSE,98.2,99.9,,,,0,134268,718596,0,15725,57307,156035,718055,0,0,54796,135429,763079,0,0,2.4123262261673800
1606,14265,8.552,673.57684,RIKEN P-VS1 ID-7318 from Mouse_AdrenalGlands_WT_N_Ctr,[M+H]+,TRUE,13.22,673.57178,430,TRUE,TRUE,TRUE,76.2,99.9,87.4,66.8,50.0,110870,36959,39989,0,0,119261,33915,41781,0,0,114659,33921,44806,0,25574,2.4123347109458800
11324,10785,6.568,530.5296,Unknown,[M+H]+,TRUE,,,999,FALSE,FALSE,FALSE,,,,,,513607,8903,76429,0,0,505375,10292,91733,6100,0,532638,0,61446,0,0,2.412458553776310
5160,2912,7.048,236.1676,Unknown,[M+H]+,TRUE,,,999,FALSE,FALSE,FALSE,,,,,,517561,0,0,0,0,342170,0,0,0,0,0,0,0,0,0,2.4125471238690700
11820,11650,5.301,564.52466,Unknown,[M+H]+,TRUE,,,999,FALSE,FALSE,FALSE,,,,,,871581,268158,51450,222318,335030,895909,243649,79888,220908,341613,813191,268591,0,253080,311223,2.412605096497970
22952,21459,5.919,906.5202,w/o MS2:PS 44:10,[M+H]+,FALSE,8.06,906.52557,530,TRUE,TRUE,FALSE,86.6,100.0,,,,38833,0,47074,0,0,49299,0,17356,0,0,51964,0,34228,0,0,2.4126171074424100
3820,1542,7.587,194.11757,Unknown,[M+H]+,FALSE,,,999,FALSE,FALSE,FALSE,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.412631739481410
23978,26030,5.178,1496.06616,w/o MS2:RIKEN P-VS1 ID-20158 from Mouse_Liver_fads2KO_N_Ctr,[M+H]+,FALSE,8.96,1496.06213,530,TRUE,TRUE,FALSE,92.2,99.9,,,,156337,0,0,0,0,154843,0,0,0,0,193571,0,0,0,0,2.412640505018000
20969,16815,6.11,764.6394,w/o MS2:HexCer 16:0;2O/24:2,[M+H]+,FALSE,11.59,764.63989,530,TRUE,TRUE,FALSE,99.9,99.9,,,,0,0,0,0,0,543438,0,0,0,0,0,0,0,0,0,2.4126452532484600
21328,22083,7.901,928.68591,w/o MS2:HexCer 17:2;3O/32:6;(2OH),[M+H]+,FALSE,10.83,928.68719,530,TRUE,TRUE,FALSE,99.2,100.0,,,,155352,0,0,0,0,178886,0,0,0,0,168632,0,0,0,0,2.412673946436360
5165,2917,6.233,236.16765,Unknown,[M+H]+,FALSE,,,999,FALSE,FALSE,FALSE,,,,,,665132,417319,244719,269011,0,635458,375575,302113,299326,179071,669541,0,0,280576,0,2.412727595964320
8465,6728,0.798,382.379,Unknown,[M+H]+,FALSE,,,999,FALSE,FALSE,FALSE,,,,,,53658,0,0,0,0,53778,0,0,0,0,54390,0,0,0,0,2.412735733728670
8126,6281,6.907,367.32053,Unknown,[M+H]+,FALSE,,,999,FALSE,FALSE,FALSE,,,,,,298519,0,0,0,0,301637,0,0,0,0,299036,0,0,0,0,2.412813582346440
21358,23537,9.914,1016.84796,w/o MS2:HexCer 18:1;3O/38:3;(2OH),[M+H]+,FALSE,13.6,1016.84882,530,TRUE,TRUE,FALSE,99.6,99.9,,,,19154,0,0,0,0,20349,0,0,0,0,18961,0,0,0,0,2.4128205556540200
21468,10775,11.477,530.32458,w/o MS2:LPC 19:4,[M+H]+,FALSE,5.63,530.3241,530,TRUE,TRUE,FALSE,99.9,99.8,,,,13933,0,0,0,0,11102,0,0,0,0,15978,0,0,0,0,2.4128431256587900
16739,24323,11.293,1128.97241,Unknown,[M+H]+,FALSE,,,999,FALSE,FALSE,FALSE,,,,,,4381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.412871937520190
22426,21593,6.951,910.66376,w/o MS2:PC O-47:10,[M+H]+,FALSE,11.62,910.6684,530,TRUE,TRUE,FALSE,89.8,99.9,,,,163761,0,0,0,0,189591,0,0,0,0,205172,0,0,0,0,2.412875789722560
26042,20024,8.169,859.73236,w/o MS2:SM 44:1;3O,[M+H]+,FALSE,12.94,859.72632,530,TRUE,TRUE,FALSE,83.3,99.9,,,,46655,0,15345,0,0,0,41878,18078,0,0,0,35692,19711,0,0,2.4128891471375300
19001,21925,8.074,922.65216,w/o MS2:BMP 18:0_28:7,[M+H]+,FALSE,11.29,922.6532,530,TRUE,TRUE,FALSE,99.5,100.0,,,,0,0,0,0,0,84416,0,0,0,0,0,0,0,0,0,2.4129023606567500
190,12555,7.313,602.58698,Cer 40:2;2O|Cer 18:1;2O/22:1,[M+H-H2O]+,TRUE,12.35,602.5871,410,TRUE,TRUE,TRUE,100.0,99.9,62.4,86.2,100.0,536405,0,709696,0,0,459604,0,0,0,0,614135,0,809982,0,0,2.412919878533270
1035,17177,7.443,776.64728,PC O-36:0,[M+H]+,TRUE,12.5,776.65277,420,TRUE,TRUE,TRUE,96.2,99.9,47.3,84.2,100.0,0,0,22216,0,0,0,0,26116,0,0,144444,8517,30906,0,0,2.4130376385630400
1146,10197,1.84,508.30554,PE 19:1,[M+H]+,TRUE,5.69,508.30341,420,TRUE,TRUE,TRUE,82.1,99.9,64.2,67.6,75.0,55612,0,22304,0,0,57157,0,39419,0,0,54678,0,44605,5362,0,2.4130379098314400
19418,11945,5.083,576.57196,w/o MS2:Cer 12:0;2O/26:1,[M+H]+,FALSE,11.74,576.57141,530,TRUE,TRUE,FALSE,99.8,99.8,,,,21821,0,0,0,0,54465,0,0,0,0,42210,0,0,0,0,2.4130680154275000
24785,16019,9.142,738.64398,w/o MS2:RIKEN P-VS1 ID-9042 from Mouse_AdrenalGlands_fads2KO_N_Ctr,[M+H]+,FALSE,8.53,738.64539,530,TRUE,TRUE,FALSE,99.0,100.0,,,,13884,0,0,0,0,17446,24470,0,0,0,21955,0,0,0,0,2.413131104844150
182,13458,9.711,640.62421,Cer 40:0;3O|Cer 18:0;2O/22:0;O,[M+H]+,TRUE,12.97,640.62378,410,TRUE,TRUE,TRUE,100.0,100.0,58.0,86.6,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4131608918470400
26058,20239,6.049,867.6391,w/o MS2:SM 45:7;2O,[M+H]+,FALSE,10.61,867.63501,530,TRUE,TRUE,FALSE,92.0,99.9,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4131673203248500
318,12134,6.561,584.52435,DG 32:1|DG 14:0_18:1,[M+NH4]+,TRUE,10.52,584.5249,410,TRUE,TRUE,TRUE,100.0,99.9,55.9,86.4,100.0,61866,114902,441810,96390,53854,52404,127098,487526,96444,55257,0,116617,479298,97976,50958,2.4132106847618600
19280,7477,4.331,410.4007,w/o MS2:Cer 12:0;2O/14:0,[M+H]+,FALSE,8.01,410.39929,530,TRUE,TRUE,FALSE,99.0,99.9,,,,137068,0,0,0,0,135461,0,0,0,0,133633,0,0,0,0,2.413345244193430
18600,27102,5.348,1622.12549,Unknown,[M+H]+,FALSE,,,999,FALSE,FALSE,FALSE,,,,,,0,0,0,0,0,14887,0,0,0,0,0,0,0,0,0,2.4133960566945900
3710,1432,0.442,188.17574,Unknown,[M+NH4]+,FALSE,,,999,FALSE,FALSE,FALSE,,,,,,160343,40941,25151,171483,52131,154000,45591,26553,162984,0,156396,34754,32838,154863,54115,2.413426938069050
25600,14580,6.374,686.44379,w/o MS2:SL 16:3;O/24:6;O,[M+H]+,FALSE,7.51,686.44489,530,TRUE,TRUE,FALSE,99.4,100.0,,,,0,0,46159,0,0,0,0,0,0,0,0,0,0,0,0,2.413446234552000
21160,21473,9.29,906.73553,w/o MS2:HexCer 16:1;3O/32:2;(2OH),[M+H]+,FALSE,12.98,906.73932,530,TRUE,TRUE,FALSE,93.1,99.9,,,,23514,0,37277,0,0,33409,0,0,0,0,28657,0,38470,0,0,2.413501775230450
23510,21063,5.094,893.55243,w/o MS2:RIKEN P-VS1 ID-14949 from Mouse_Feces_WT_ABX_Ctr,[M+Na]+,FALSE,12.96,893.55371,530,TRUE,TRUE,FALSE,99.2,99.7,,,,49659,0,0,0,0,48061,0,0,0,0,56378,0,36635,0,0,2.413503357733220
543,16313,5.313,748.57214,HexCer 38:4;3O,[M+H-H2O]+,TRUE,9.37,748.5722,420,TRUE,TRUE,TRUE,78.2,99.9,73.7,40.5,78.6,770818,0,0,0,0,812768,0,0,0,0,805466,0,0,0,0,2.413545303921850
21376,23825,10.572,1050.92749,w/o MS2:HexCer 20:1;3O/38:0;(2OH),[M+H]+,FALSE,14.16,1050.92712,530,TRUE,TRUE,FALSE,99.9,99.9,,,,16381,0,0,0,0,24747,0,0,0,0,23317,0,0,0,0,2.413551799009660
11903,11780,0.958,570.284,Unknown,[M+H]+,FALSE,,,999,FALSE,FALSE,FALSE,,,,,,58675,0,0,4652,0,59824,0,0,0,0,56393,0,0,0,0,2.413588711921950
24232,27125,7.824,1624.38611,w/o MS2:RIKEN P-VS1 ID-21184 from Mouse_Brain_WT_N_w6rich,[M+H]+,FALSE,13.03,1624.39319,530,TRUE,TRUE,FALSE,77.8,99.9,,,,16224,0,0,0,0,79631,0,0,0,0,0,0,0,0,0,2.4136191059133400
18726,27253,7.466,1646.33423,Unknown,[M+H]+,FALSE,,,999,FALSE,FALSE,FALSE,,,,,,42709,0,0,0,0,45608,0,0,0,0,45638,0,0,0,0,2.413639075359970
21357,23575,9.838,1020.88049,w/o MS2:HexCer 18:1;3O/38:1;(2OH),[M+H]+,FALSE,13.81,1020.88013,530,TRUE,TRUE,FALSE,99.9,99.9,,,,19513,0,0,0,0,16531,0,0,0,0,20753,0,0,0,0,2.413676409480540
22157,16127,6.582,742.53455,w/o MS2:PC 31:0,[M+H]+,FALSE,9.22,742.53571,530,TRUE,TRUE,FALSE,99.3,100.0,,,,97169,18105,15053,0,0,90413,0,10518,0,0,77906,15754,9867,0,0,2.4137055703090900
1791,19695,7.328,849.68146,SM 45:5;2O,[M+H]+,TRUE,11.63,849.68439,420,TRUE,TRUE,TRUE,96.8,99.9,62.7,82.9,100.0,360032,6235,0,0,49771,386779,11977,43692,0,18727,0,19993,53234,0,40869,2.4137175976660900
22721,22188,5.203,933.54413,w/o MS2:PI 40:6,[M+H]+,FALSE,8.29,933.54639,530,TRUE,TRUE,FALSE,97.5,100.0,,,,12719,145658,114783,127293,36861,13818,155549,137865,118126,45856,0,142186,209825,142595,0,2.413722467035610
984,23841,10.561,1052.90491,PC 55:2,[M+H]+,TRUE,13.93,1052.89807,420,TRUE,TRUE,TRUE,78.7,99.9,7.5,73.0,100.0,8379,0,0,0,0,10891,0,1729,0,0,0,0,0,0,0,2.4137235624642800
21271,21148,8.684,896.69452,w/o MS2:HexCer 17:1;2O/32:6;O,[M+H]+,FALSE,12.09,896.69739,530,TRUE,TRUE,FALSE,96.0,99.9,,,,11949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.413752157385880
13106,14034,9.887,664.69989,Unknown,[M+H]+,FALSE,,,999,FALSE,FALSE,FALSE,,,,,,27612,0,0,0,0,31464,0,0,0,0,25508,0,0,0,0,2.413773258806380
18500,26972,6.372,1604.24902,Unknown,[M+H]+,FALSE,,,999,FALSE,FALSE,FALSE,,,,,,0,0,0,0,0,0,0,0,0,0,63591,0,0,0,0,2.4138163805105200
786,15130,5.065,706.53796,PC 30:0|PC 14:0_16:0,[M+H]+,TRUE,8.93,706.53809,410,TRUE,TRUE,TRUE,100.0,99.9,83.7,74.8,100.0,208105408,8154561,10590769,9003837,6029510,201572752,8369124,10865445,8699740,6295273,213353072,8312601,11280669,8856250,6188806,2.4138211135162000
20559,20955,9.192,889.66797,w/o MS2:DG 55:12,[M+NH4]+,TRUE,13.38,889.66803,530,TRUE,TRUE,FALSE,100.0,99.9,,,,37001,0,0,0,0,37588,0,0,0,0,35733,0,0,0,0,2.413919760938910
24513,12244,6.845,589.55487,w/o MS2:RIKEN P-VS1 ID-5599 from Mouse_Aorta_WT_N_Ctr,[M+H]+,FALSE,7.3,589.56317,530,TRUE,TRUE,FALSE,70.9,100.0,,,,584400,23896,0,0,0,615264,0,0,0,0,546058,0,0,0,0,2.4139414712374600
20991,18780,8.548,822.71729,w/o MS2:HexCer 16:0;2O/28:1,[M+H]+,FALSE,13.16,822.71808,530,TRUE,TRUE,FALSE,99.7,99.9,,,,64190,0,0,42252,0,72864,17228,0,37790,0,63055,17038,0,0,0,2.413967971097750
15277,20030,7.059,859.77191,Unknown,[M+H]+,FALSE,,,999,FALSE,FALSE,FALSE,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4139698015185500
690,9439,6.973,480.30795,LPE 18:1,[M+H]+,TRUE,6.41,480.3085,410,TRUE,TRUE,TRUE,100.0,100.0,35.5,74.0,100.0,111331,0,0,0,0,108620,0,0,0,0,107600,0,0,0,0,2.4139924252546400
8032,6174,3.419,363.28824,Unknown,[M+Na]+,TRUE,,,999,FALSE,FALSE,FALSE,,,,,,27749,0,0,0,0,28970,0,25888,0,0,27716,0,0,0,0,2.4140074654030900
15557,20975,6.243,890.46368,Unknown,[M+H]+,FALSE,,,999,FALSE,FALSE,FALSE,,,,,,0,5172,0,0,0,0,0,5446,0,0,0,0,0,0,0,2.4140372920883700
18716,27242,7.789,1644.37463,Unknown,[M+H]+,FALSE,,,999,FALSE,FALSE,FALSE,,,,,,55017,0,0,0,0,46195,0,0,0,0,0,0,0,0,0,2.4140460143683600
21198,23228,9.289,988.81525,w/o MS2:HexCer 16:1;3O/38:3;(2OH),[M+H]+,FALSE,13.42,988.8175,530,TRUE,TRUE,FALSE,97.5,99.9,,,,17896,0,0,0,0,12699,0,0,0,0,14163,0,0,0,0,2.4140963803953200
21287,21351,7.562,902.6701,w/o MS2:HexCer 17:1;3O/30:6;(2OH),[M+H]+,FALSE,10.67,902.67157,530,TRUE,TRUE,FALSE,98.9,100.0,,,,356444,0,0,0,0,367258,0,0,0,0,348229,0,0,0,0,2.414117881907480
153,11249,6.609,548.5401,Cer 36:1;2O|Cer 18:1;2O/18:0,[M+H-H2O]+,TRUE,10.71,548.5401,410,TRUE,TRUE,TRUE,100.0,99.9,92.8,94.0,100.0,21438076,475624,3296239,496825,42020,22050526,492899,3596965,475424,37888,21551870,492671,3396006,549768,39734,2.414158728845610
14360,17205,6.757,777.6275,Unknown,[M+H]+,FALSE,,,999,FALSE,FALSE,FALSE,,,,,,908305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.414164497596210
25160,13247,6.695,631.4696,w/o MS2:SL 12:1;O/22:2;O,[M+H]+,TRUE,7.89,631.47137,530,TRUE,TRUE,FALSE,99.0,100.0,,,,0,649351,1140872,159419,273468,0,717616,1134111,136554,231487,0,615702,1117821,180716,242239,2.4141776144106300
154,11696,6.602,566.5531,Cer 36:1;2O|Cer 18:1;2O/18:0,[M+H]+,TRUE,10.71,566.55072,410,TRUE,TRUE,TRUE,100.0,99.9,88.8,90.4,100.0,19952130,444040,3159486,481914,0,20550510,462178,3276151,488401,41092,20064308,451732,3098951,471901,32298,2.4141807285424400
549,16887,7.512,766.65521,HexCer 40:1;2O|HexCer 18:1;2O/22:0,[M+H-H2O]+,TRUE,12.4,766.65552,410,TRUE,TRUE,TRUE,100.0,99.9,65.3,89.6,100.0,1994131,0,0,69480,0,2226647,0,0,66896,0,2182555,0,0,79599,0,2.4141845113591200
16833,24454,5.963,1150.04651,Unknown,[M+H]+,FALSE,,,999,FALSE,FALSE,FALSE,,,,,,41426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.414241628321050
21866,12834,5.918,613.55511,w/o MS2:NAGly 8:0;O(FA 26:0),[M+H]+,FALSE,10.05,613.55139,530,TRUE,TRUE,FALSE,93.3,99.9,,,,43826,0,0,0,0,41337,0,0,0,0,75260,0,0,0,0,2.4142472898687800
156,11185,5.983,546.52441,Cer 36:2;2O|Cer 18:2;2O/18:0,[M+H-H2O]+,TRUE,9.95,546.52448,410,TRUE,TRUE,TRUE,100.0,99.9,90.8,95.0,100.0,6345007,117378,612182,173702,0,6173210,114835,714920,190095,0,6117444,102826,567962,211983,0,2.414248146584590
263,14845,8.085,694.67053,Cer 44:1;3O|Cer 18:0;2O/26:1;O,[M+H]+,TRUE,13.27,694.67078,410,TRUE,TRUE,TRUE,100.0,99.9,29.8,84.5,100.0,361985,0,0,0,0,356837,0,0,0,0,352944,0,12707,0,0,2.414254692708250
26778,21805,6.884,918.66925,w/o MS2:TG 8:0_20:2_22:5;4O,[M+H]+,FALSE,10.2,918.6665,530,TRUE,TRUE,FALSE,96.3,99.9,,,,329596,0,0,0,0,326968,0,0,0,0,313278,0,0,0,0,2.4142941575295900
26476,24143,10.457,1096.91272,w/o MS2:TG 21:0_22:1_22:6;3O,[M+H]+,FALSE,13.93,1096.91138,530,TRUE,TRUE,FALSE,99.1,99.9,,,,44975,0,0,0,0,41180,0,0,0,0,46841,0,3453,0,0,2.414317161303060
15432,20525,5.505,876.50812,Unknown,[M+H]+,FALSE,,,999,FALSE,FALSE,FALSE,,,,,,16672,0,0,0,0,0,0,0,0,0,16295,0,0,0,0,2.414330914166160
12572,12917,5.288,616.63599,Unknown,[M+H]+,TRUE,,,999,FALSE,FALSE,FALSE,,,,,,568128,118828,0,85272,192762,514179,117739,0,211946,188875,560225,184557,0,0,198270,2.4143573704388200
24746,15575,9.556,723.63037,w/o MS2:RIKEN P-VS1 ID-8602 from Mouse_Macrophage_WT_N_F1EPA,[M+H]+,FALSE,7.37,723.62402,530,TRUE,TRUE,FALSE,81.8,100.0,,,,36860,0,0,0,0,41273,0,0,0,0,45276,0,0,0,0,2.4143830352161100
21466,10773,6.825,530.32434,w/o MS2:LPC 19:4,[M+H]+,FALSE,5.63,530.3241,530,TRUE,TRUE,FALSE,100.0,100.0,,,,61654,0,0,0,0,56447,0,0,0,0,53770,0,0,0,0,2.4143920334279900
